Date,Region,Sales Rep,Customer,Product,COGS,Sales
10/29/2005,SouthEast,Sheliadawn,Office Depot,JQH Item,"$2,365.79 ","$2,688.40 "
10/24/2005,SouthEast,Steven,Costco,XLF Item,"$1,798.34 ","$2,043.57 "
10/22/2005,SouthEast,Jeri,Amazon.com,FDU Item,$113.68 ,$121.58 
10/21/2005,SouthEast,Chin,Solar and Wind Inc.,VNM Item,$779.93 ,"$1,418.05 "
10/20/2005,SouthEast,Luke,Costco,CLN Item,$612.13 ,"$1,360.28 "
10/15/2005,SouthEast,Troung,Office Depot,YIT Item,"$3,219.61 ","$8,701.64 "
10/13/2005,SouthEast,Rhonda,Office Depot,XMY Item,"$2,395.25 ","$6,473.64 "
10/13/2005,SouthEast,Jeri,Sherman Williams,MJG Item,"$2,704.59 ","$3,073.40 "
10/12/2005,SouthEast,Jon,Amazon.com,HJX Item,"$5,599.62 ","$9,490.88 "
10/12/2005,SouthEast,Jon,ExcelIsVeryFun.com,TLP Item,$303.97 ,$515.21 
10/10/2005,SouthEast,Sheliadawn,Sherman Williams,APP Item,"$4,141.41 ","$9,631.18 "
10/8/2005,SouthEast,Rhonda,Sherman Williams,CIA Item,"$1,035.85 ","$2,301.89 "
10/7/2005,SouthEast,Luke,Amazon.com,AIM Item,"$3,641.63 ","$6,278.68 "
10/6/2005,SouthEast,Sheliadawn,Peet's Coffee,VBB Item,"$5,754.39 ","$6,154.43 "
10/3/2005,SouthEast,Rhonda,Google,BHN Item,"$4,853.28 ","$7,137.18 "
9/29/2005,SouthEast,Chin,Home Depot,HGF Item,"$3,030.52 ","$5,225.03 "
9/25/2005,SouthEast,Jon,Costco,UGN Item,"$1,503.71 ","$2,004.95 "
9/24/2005,SouthEast,Sheliadawn,McLendon's Hardware,TIB Item,"$3,337.16 ","$4,449.55 "
9/18/2005,SouthEast,Troung,Yahoo,ZUL Item,"$3,598.85 ","$6,204.91 "
9/18/2005,SouthEast,Jeri,The Economist,MKP Item,$447.89 ,$658.66 
9/16/2005,SouthEast,Troung,McLendon's Hardware,MUR Item,"$4,240.10 ","$9,860.69 "
9/15/2005,SouthEast,Luke,Google,ATD Item,"$5,016.69 ","$5,700.78 "
9/14/2005,SouthEast,Chin,Office Depot,UYM Item,"$8,115.05 ","$8,679.20 "
9/13/2005,SouthEast,Sheliadawn,Costco,STG Item,"$2,402.11 ","$4,071.38 "
9/13/2005,SouthEast,Luke,Whole Foods,BVP Item,"$2,244.35 ","$2,400.37 "
9/12/2005,SouthEast,Chin,The Economist,DUJ Item,"$2,381.25 ","$4,329.54 "
9/11/2005,SouthEast,Jon,Sherman Williams,EWS Item,"$2,715.54 ","$4,681.97 "
9/10/2005,SouthEast,Jeri,Amazon.com,JLN Item,"$5,758.38 ","$6,158.69 "
9/9/2005,SouthEast,Luke,Yahoo,HDE Item,"$4,390.86 ","$4,696.11 "
9/8/2005,SouthEast,Sheliadawn,McLendon's Hardware,VFB Item,"$3,285.99 ","$3,514.43 "
8/28/2005,SouthEast,Jeri,Yahoo,PBC Item,"$2,067.91 ","$4,809.09 "
8/26/2005,SouthEast,Luke,The Economist,YUS Item,$248.69 ,$452.16 
8/25/2005,SouthEast,Rhonda,Solar and Wind Inc.,DYU Item,"$8,240.28 ","$9,363.95 "
8/25/2005,SouthEast,Troung,Solar and Wind Inc.,IFT Item,$274.97 ,$611.04 
8/24/2005,SouthEast,Chin,Peet's Coffee,LHG Item,"$4,633.14 ","$7,988.18 "
8/22/2005,SouthEast,Jeri,Costco,RWZ Item,"$1,670.37 ","$3,711.93 "
8/17/2005,SouthEast,Jon,Amazon.com,XZZ Item,"$1,738.62 ","$2,556.80 "
8/16/2005,SouthEast,Rhonda,Home Depot,OLP Item,"$2,190.53 ","$5,094.25 "
8/14/2005,SouthEast,Chin,Yahoo,UWC Item,"$4,049.01 ","$9,416.31 "
8/12/2005,SouthEast,Troung,Solar and Wind Inc.,YQZ Item,$661.55 ,$882.06 
8/11/2005,SouthEast,Rhonda,Costco,WNV Item,"$2,583.56 ","$2,935.86 "
8/10/2005,SouthEast,Jon,Peet's Coffee,AQJ Item,$944.34 ,"$2,552.28 "
8/7/2005,SouthEast,Troung,Sherman Williams,GPQ Item,"$6,549.87 ","$7,005.21 "
8/5/2005,SouthEast,Luke,Sherman Williams,AEX Item,"$1,635.02 ","$1,857.98 "
8/1/2005,SouthEast,Troung,ExcelIsVeryFun.com,YVJ Item,"$1,375.02 ","$2,022.09 "
7/30/2005,SouthEast,Luke,Google,DEG Item,"$5,463.88 ","$9,260.81 "
7/28/2005,SouthEast,Chin,Peet's Coffee,OFG Item,$500.22 ,$568.43 
7/27/2005,SouthEast,Luke,Costco,IBV Item,"$2,807.34 ","$5,104.26 "
7/26/2005,SouthEast,Luke,Google,GZB Item,"$4,286.48 ","$9,968.55 "
7/25/2005,SouthEast,Luke,Nature Company,QRR Item,"$6,673.35 ","$7,583.35 "
7/24/2005,SouthEast,Troung,Whole Foods,ZMY Item,"$3,234.28 ","$8,741.30 "
7/16/2005,SouthEast,Steven,Whole Foods,JIA Item,"$2,287.73 ","$3,050.31 "
7/15/2005,SouthEast,Jon,Amazon.com,OTZ Item,"$3,145.57 ","$3,364.25 "
7/15/2005,SouthEast,Troung,Solar and Wind Inc.,NDJ Item,"$2,844.68 ","$3,232.59 "
7/14/2005,SouthEast,Rhonda,Office Depot,XBF Item,"$2,178.79 ","$5,066.96 "
7/14/2005,SouthEast,Steven,The Economist,OBM Item,"$2,148.60 ","$3,641.69 "
7/13/2005,SouthEast,Troung,Home Depot,UJE Item,"$1,612.11 ","$4,357.05 "
7/10/2005,SouthEast,Chin,Home Depot,XID Item,"$5,686.06 ","$8,361.86 "
7/8/2005,SouthEast,Steven,ExcelIsVeryFun.com,MDH Item,"$5,691.53 ","$9,812.99 "
7/7/2005,SouthEast,Luke,Sherman Williams,WNZ Item,"$3,014.39 ","$5,480.71 "
6/22/2005,SouthEast,Steven,Amazon.com,MPS Item,"$6,892.16 ","$9,189.55 "
6/21/2005,SouthEast,Jon,Solar and Wind Inc.,REH Item,"$3,237.64 ","$7,529.39 "
6/16/2005,SouthEast,Jon,Google,ZJL Item,"$3,398.33 ","$4,997.54 "
6/12/2005,SouthEast,Luke,Peet's Coffee,ENW Item,"$3,438.09 ","$5,927.74 "
6/9/2005,SouthEast,Luke,McLendon's Hardware,KEI Item,"$3,481.28 ","$6,002.20 "
6/6/2005,SouthEast,Troung,Nature Company,FGA Item,"$1,802.87 ","$2,048.72 "
6/5/2005,SouthEast,Steven,Google,UWT Item,$246.18 ,$572.52 
6/1/2005,SouthEast,Steven,The Economist,ZEK Item,"$4,504.03 ","$6,005.37 "
5/25/2005,SouthEast,Troung,Amazon.com,NUH Item,$454.23 ,"$1,009.40 "
5/24/2005,SouthEast,Steven,Sherman Williams,OQM Item,"$6,515.34 ","$8,687.12 "
5/21/2005,SouthEast,Jon,Yahoo,CQC Item,$268.97 ,$358.63 
5/19/2005,SouthEast,Troung,Google,WCE Item,"$4,965.82 ","$7,302.67 "
5/17/2005,SouthEast,Luke,Sherman Williams,CZL Item,"$2,952.60 ","$4,342.06 "
5/15/2005,SouthEast,Jon,The Economist,MDC Item,"$5,428.28 ","$9,200.48 "
5/14/2005,SouthEast,Chin,Peet's Coffee,VTR Item,"$4,811.76 ","$8,296.13 "
5/13/2005,SouthEast,Chin,Whole Foods,NVY Item,"$1,873.41 ","$3,406.20 "
5/10/2005,SouthEast,Troung,Peet's Coffee,RJQ Item,"$2,553.43 ","$3,755.04 "
5/8/2005,SouthEast,Jon,Amazon.com,LDF Item,"$2,864.64 ","$7,742.27 "
5/1/2005,SouthEast,Jon,Whole Foods,MSH Item,"$6,820.56 ","$9,094.08 "
5/1/2005,SouthEast,Jeri,Whole Foods,VNR Item,"$3,364.09 ","$7,475.76 "
5/1/2005,SouthEast,Luke,Whole Foods,NAE Item,"$3,877.48 ","$7,049.96 "
4/28/2005,SouthEast,Luke,Yahoo,VPC Item,"$3,689.25 ","$6,252.96 "
4/27/2005,SouthEast,Steven,ExcelIsVeryFun.com,BLF Item,"$1,942.18 ","$2,589.57 "
4/25/2005,SouthEast,Steven,Google,BQO Item,"$3,292.36 ","$4,841.71 "
4/24/2005,SouthEast,Luke,Sherman Williams,SFH Item,"$2,237.26 ","$3,791.96 "
4/24/2005,SouthEast,Troung,Sherman Williams,UQW Item,"$2,100.80 ","$3,089.41 "
4/20/2005,SouthEast,Steven,Sherman Williams,TGL Item,"$5,392.37 ","$7,189.82 "
4/15/2005,SouthEast,Jon,Sherman Williams,NUH Item,"$1,336.25 ","$2,969.45 "
4/12/2005,SouthEast,Rhonda,ExcelIsVeryFun.com,HEF Item,"$4,392.87 ","$7,987.04 "
4/11/2005,SouthEast,Luke,Costco,DVP Item,"$3,296.17 ","$3,745.65 "
4/11/2005,SouthEast,Troung,ExcelIsVeryFun.com,DLX Item,$139.95 ,$378.23 
4/8/2005,SouthEast,Jon,Solar and Wind Inc.,BRS Item,"$3,466.28 ","$7,702.84 "
3/30/2005,SouthEast,Jeri,Solar and Wind Inc.,RCE Item,"$3,730.50 ","$6,431.90 "
3/29/2005,SouthEast,Jeri,Sherman Williams,QGI Item,"$4,345.09 ","$7,491.54 "
3/26/2005,SouthEast,Luke,The Economist,TML Item,"$7,341.38 ","$9,788.50 "
3/25/2005,SouthEast,Jeri,Sherman Williams,SMG Item,"$2,360.19 ","$3,146.92 "
3/25/2005,SouthEast,Luke,Whole Foods,ZHY Item,"$1,755.82 ","$3,027.28 "
3/24/2005,SouthEast,Jeri,Whole Foods,DKD Item,"$1,831.19 ","$4,949.16 "
3/21/2005,SouthEast,Chin,Peet's Coffee,MXO Item,"$2,729.76 ","$7,377.74 "
3/20/2005,SouthEast,Troung,Yahoo,HXL Item,$877.49 ,"$1,595.43 "
3/19/2005,SouthEast,Sheliadawn,Whole Foods,NEE Item,"$4,351.80 ","$7,375.94 "
3/18/2005,SouthEast,Sheliadawn,Google,QIE Item,"$1,759.90 ","$4,092.78 "
3/16/2005,SouthEast,Chin,Office Depot,ICN Item,$605.97 ,"$1,101.77 "
3/15/2005,SouthEast,Jeri,The Economist,BSX Item,"$6,239.95 ","$9,176.40 "
3/15/2005,SouthEast,Steven,ExcelIsVeryFun.com,XRP Item,"$1,377.08 ","$3,721.83 "
3/14/2005,SouthEast,Chin,McLendon's Hardware,ZGF Item,$706.10 ,"$1,908.37 "
3/6/2005,SouthEast,Rhonda,Nature Company,XWP Item,"$3,154.71 ","$5,346.96 "
2/25/2005,SouthEast,Troung,McLendon's Hardware,RPR Item,"$8,385.28 ","$9,528.73 "
2/24/2005,SouthEast,Jeri,Amazon.com,SPG Item,"$4,460.79 ","$8,110.53 "
2/22/2005,SouthEast,Troung,The Economist,GXP Item,"$5,712.86 ","$9,849.76 "
2/20/2005,SouthEast,Jeri,Yahoo,UJQ Item,"$4,808.46 ","$8,290.45 "
2/19/2005,SouthEast,Jon,Costco,IQG Item,$116.92 ,$171.94 
2/17/2005,SouthEast,Steven,Home Depot,DRK Item,"$2,266.80 ","$5,271.62 "
2/16/2005,SouthEast,Jon,The Economist,XHR Item,"$4,271.12 ","$7,364.00 "
2/14/2005,SouthEast,Steven,Yahoo,CHU Item,"$8,318.62 ","$8,896.92 "
2/14/2005,SouthEast,Jeri,Amazon.com,QFM Item,"$1,401.47 ","$2,375.37 "
2/12/2005,SouthEast,Troung,Yahoo,OWA Item,"$6,955.61 ","$7,439.15 "
2/12/2005,SouthEast,Jeri,McLendon's Hardware,PJS Item,"$1,100.89 ","$1,467.85 "
2/10/2005,SouthEast,Troung,Home Depot,KYK Item,"$5,970.74 ","$6,784.93 "
2/9/2005,SouthEast,Jeri,Google,OQV Item,"$7,362.19 ","$9,816.25 "
2/9/2005,SouthEast,Sheliadawn,Google,VKZ Item,"$1,835.65 ","$4,268.96 "
2/9/2005,SouthEast,Sheliadawn,Whole Foods,FCJ Item,"$2,890.40 ","$3,853.86 "
2/9/2005,SouthEast,Sheliadawn,Amazon.com,TEG Item,"$1,523.73 ","$2,582.60 "
2/3/2005,SouthEast,Sheliadawn,Google,QBL Item,$862.86 ,"$2,006.65 "
2/1/2005,SouthEast,Troung,Costco,KJV Item,"$9,318.96 ","$9,966.80 "
1/30/2005,SouthEast,Chin,Whole Foods,WYF Item,"$1,615.26 ","$2,375.38 "
1/29/2005,SouthEast,Jon,The Economist,CSI Item,"$5,142.91 ","$6,857.21 "
1/26/2005,SouthEast,Jon,Whole Foods,WOC Item,"$2,611.64 ","$3,840.65 "
1/24/2005,SouthEast,Steven,Amazon.com,YFM Item,"$4,773.76 ","$8,091.12 "
1/24/2005,SouthEast,Steven,Office Depot,PGS Item,"$1,091.14 ","$2,537.53 "
1/23/2005,SouthEast,Chin,Home Depot,MEH Item,"$3,497.48 ","$9,452.66 "
1/23/2005,SouthEast,Sheliadawn,Solar and Wind Inc.,ENN Item,"$3,702.88 ","$8,228.62 "
1/23/2005,SouthEast,Jeri,Peet's Coffee,SQM Item,"$4,448.44 ","$6,541.82 "
1/21/2005,SouthEast,Troung,ExcelIsVeryFun.com,CRR Item,"$3,070.16 ","$4,093.54 "
1/19/2005,SouthEast,Jon,Google,CLJ Item,"$4,427.96 ","$7,505.02 "
1/14/2005,SouthEast,Jeri,The Economist,GQC Item,"$6,993.48 ","$7,479.66 "
1/12/2005,SouthEast,Troung,ExcelIsVeryFun.com,KOQ Item,"$3,836.51 ","$6,975.47 "
1/12/2005,SouthEast,Jon,ExcelIsVeryFun.com,OTD Item,$975.35 ,"$2,636.08 "
1/11/2005,SouthEast,Steven,Sherman Williams,VJK Item,$351.13 ,$638.42 
1/8/2005,SouthEast,Jeri,Google,ORF Item,"$1,513.27 ","$1,719.62 "
1/7/2005,SouthEast,Jeri,Peet's Coffee,UGW Item,"$1,406.34 ","$3,125.20 "
1/6/2005,SouthEast,Jon,Nature Company,TZE Item,"$2,795.46 ","$4,738.07 "
1/5/2005,SouthEast,Jeri,Solar and Wind Inc.,CKU Item,$135.31 ,$300.69 
1/5/2005,SouthEast,Sheliadawn,Yahoo,MJE Item,$218.96 ,$234.18 
1/3/2005,SouthEast,Chin,Whole Foods,XGE Item,$854.13 ,"$2,308.45 "
1/2/2005,SouthEast,Steven,Sherman Williams,SIV Item,"$5,238.73 ","$9,032.30 "
1/2/2005,SouthEast,Troung,Costco,XYT Item,"$2,423.75 ","$4,406.81 "
12/29/2004,SouthEast,Jon,The Economist,PUZ Item,"$1,776.56 ","$4,801.51 "
12/26/2004,SouthEast,Jeri,Home Depot,HVF Item,"$5,923.06 ","$6,334.82 "
12/22/2004,SouthEast,Luke,Solar and Wind Inc.,LOR Item,"$3,799.30 ","$4,317.39 "
12/22/2004,SouthEast,Jon,Peet's Coffee,DKT Item,"$3,727.46 ","$3,986.59 "
12/20/2004,SouthEast,Jon,Solar and Wind Inc.,VIN Item,"$5,876.59 ","$9,960.33 "
12/18/2004,SouthEast,Troung,Whole Foods,CUV Item,$758.19 ,"$1,763.23 "
12/18/2004,SouthEast,Jon,Office Depot,EMO Item,$331.26 ,$561.46 
12/15/2004,SouthEast,Troung,Peet's Coffee,LDK Item,"$6,418.88 ","$6,865.11 "
12/15/2004,SouthEast,Chin,Amazon.com,YTL Item,"$1,378.59 ","$3,206.03 "
12/14/2004,SouthEast,Rhonda,Sherman Williams,ZHH Item,"$2,230.92 ","$4,957.61 "
12/11/2004,SouthEast,Luke,Nature Company,DXO Item,"$6,585.66 ","$8,780.88 "
12/9/2004,SouthEast,Luke,Home Depot,KBY Item,"$2,935.04 ","$4,316.23 "
12/4/2004,SouthEast,Jon,Nature Company,VSC Item,"$3,906.99 ","$8,682.19 "
12/4/2004,SouthEast,Rhonda,Yahoo,MQW Item,"$4,262.52 ","$7,750.03 "
11/27/2004,SouthEast,Sheliadawn,Whole Foods,ECX Item,"$2,003.94 ","$4,453.20 "
11/27/2004,SouthEast,Sheliadawn,Whole Foods,ALA Item,"$2,595.27 ","$2,775.69 "
11/25/2004,SouthEast,Chin,Sherman Williams,YZG Item,"$1,332.11 ","$1,958.99 "
11/21/2004,SouthEast,Luke,Sherman Williams,WYL Item,"$7,479.79 ","$8,499.76 "
11/19/2004,SouthEast,Troung,Peet's Coffee,TQB Item,"$4,507.06 ","$4,820.39 "
11/16/2004,SouthEast,Sheliadawn,The Economist,CRF Item,"$5,399.02 ","$9,308.65 "
11/16/2004,SouthEast,Jeri,ExcelIsVeryFun.com,USD Item,"$3,608.38 ","$8,018.63 "
11/11/2004,SouthEast,Chin,Office Depot,NPJ Item,"$1,819.99 ","$4,044.42 "
11/10/2004,SouthEast,Sheliadawn,Google,EUY Item,"$5,467.00 ","$9,266.11 "
11/10/2004,SouthEast,Chin,Sherman Williams,XWK Item,"$3,426.73 ","$6,230.42 "
11/10/2004,SouthEast,Rhonda,Nature Company,MUU Item,"$4,171.44 ","$6,134.47 "
11/9/2004,SouthEast,Troung,Office Depot,MEE Item,"$3,374.21 ","$7,846.99 "
11/2/2004,SouthEast,Luke,Costco,ACD Item,"$8,311.74 ","$9,445.16 "
11/2/2004,SouthEast,Steven,ExcelIsVeryFun.com,PBJ Item,"$3,549.62 ","$4,732.82 "
10/28/2004,SouthEast,Sheliadawn,Yahoo,TJA Item,$748.32 ,"$1,662.94 "
10/24/2004,SouthEast,Jeri,McLendon's Hardware,OGB Item,$450.47 ,$763.51 
10/23/2004,SouthEast,Jeri,Home Depot,QDB Item,"$4,923.04 ","$8,344.14 "
10/21/2004,SouthEast,Chin,McLendon's Hardware,JDL Item,"$5,842.79 ","$8,592.34 "
10/18/2004,SouthEast,Luke,Costco,MNG Item,$427.90 ,$629.27 
10/17/2004,SouthEast,Rhonda,Home Depot,MOG Item,"$4,014.81 ","$6,922.09 "
10/16/2004,SouthEast,Jon,The Economist,LWK Item,"$1,135.32 ","$2,640.28 "
10/15/2004,SouthEast,Steven,Nature Company,SNP Item,"$2,989.34 ","$6,642.97 "
10/15/2004,SouthEast,Rhonda,Yahoo,AWH Item,$56.57 ,$75.43 
10/11/2004,SouthEast,Sheliadawn,Costco,JUQ Item,"$1,094.35 ","$1,243.58 "
10/10/2004,SouthEast,Steven,ExcelIsVeryFun.com,AWF Item,"$6,417.66 ","$9,437.74 "
10/9/2004,SouthEast,Rhonda,Nature Company,CDR Item,"$5,723.32 ","$8,416.65 "
10/7/2004,SouthEast,Chin,Solar and Wind Inc.,FFF Item,"$2,251.43 ","$2,558.44 "
10/3/2004,SouthEast,Rhonda,Costco,DSW Item,"$2,774.78 ","$6,452.97 "
10/3/2004,SouthEast,Rhonda,Yahoo,RHG Item,"$2,067.76 ","$5,588.55 "
10/3/2004,SouthEast,Rhonda,Sherman Williams,TZG Item,$939.96 ,"$2,185.96 "
10/1/2004,SouthEast,Sheliadawn,Whole Foods,EWJ Item,"$3,017.95 ","$5,203.36 "
9/30/2004,SouthEast,Troung,ExcelIsVeryFun.com,AYR Item,"$2,121.67 ","$4,714.83 "
9/28/2004,SouthEast,Jeri,Google,RKM Item,"$3,581.36 ","$7,958.57 "
9/26/2004,SouthEast,Steven,ExcelIsVeryFun.com,JRG Item,"$1,593.88 ","$3,706.70 "
9/24/2004,SouthEast,Jeri,Peet's Coffee,MNC Item,"$2,872.72 ","$3,830.29 "
9/23/2004,SouthEast,Sheliadawn,Peet's Coffee,VGB Item,"$3,280.35 ","$5,655.78 "
9/21/2004,SouthEast,Jeri,ExcelIsVeryFun.com,ZLA Item,"$1,101.14 ","$2,976.06 "
9/19/2004,SouthEast,Sheliadawn,Costco,PPK Item,"$5,342.11 ","$5,713.49 "
9/18/2004,SouthEast,Jon,Yahoo,GGW Item,"$4,373.80 ","$7,541.04 "
9/17/2004,SouthEast,Steven,The Economist,MWX Item,"$2,680.15 ","$7,243.65 "
9/8/2004,SouthEast,Luke,Yahoo,VOO Item,"$1,054.19 ","$1,817.57 "
9/6/2004,SouthEast,Jon,Solar and Wind Inc.,ZDZ Item,"$3,980.17 ","$4,522.92 "
9/5/2004,SouthEast,Troung,Office Depot,VHD Item,$965.33 ,"$2,244.96 "
9/4/2004,SouthEast,Troung,McLendon's Hardware,CKX Item,"$5,157.05 ","$9,376.45 "
9/4/2004,SouthEast,Chin,McLendon's Hardware,KKV Item,"$2,356.79 ","$5,480.91 "
9/2/2004,SouthEast,Jeri,Home Depot,RAR Item,"$3,759.94 ","$8,744.05 "
8/31/2004,SouthEast,Chin,Yahoo,GDC Item,"$5,802.57 ","$9,834.87 "
8/30/2004,SouthEast,Jon,Nature Company,BYE Item,"$4,482.80 ","$6,592.35 "
8/30/2004,SouthEast,Rhonda,Yahoo,RLA Item,$744.84 ,"$2,013.09 "
8/28/2004,SouthEast,Rhonda,Solar and Wind Inc.,YCM Item,"$2,021.75 ","$2,695.66 "
8/27/2004,SouthEast,Troung,The Economist,RHL Item,"$4,356.97 ","$5,809.29 "
8/25/2004,SouthEast,Troung,Google,ZQH Item,"$2,637.42 ","$2,820.77 "
8/23/2004,SouthEast,Jeri,Nature Company,CVM Item,"$8,622.15 ","$9,221.55 "
8/22/2004,SouthEast,Chin,Sherman Williams,YVD Item,"$3,605.87 ","$6,111.65 "
8/21/2004,SouthEast,Sheliadawn,Costco,CVS Item,"$1,381.91 ","$2,032.22 "
8/15/2004,SouthEast,Jon,Sherman Williams,SAR Item,"$3,778.85 ","$8,788.03 "
8/13/2004,SouthEast,Luke,Costco,SHZ Item,$852.83 ,"$1,470.40 "
8/10/2004,SouthEast,Luke,Costco,BAM Item,"$5,686.04 ","$9,803.51 "
8/7/2004,SouthEast,Sheliadawn,Google,QNJ Item,$799.45 ,"$1,378.37 "
8/3/2004,SouthEast,Jon,The Economist,FBG Item,"$3,972.43 ","$4,514.12 "
8/3/2004,SouthEast,Troung,Solar and Wind Inc.,UAE Item,"$1,271.63 ","$2,825.85 "
8/3/2004,SouthEast,Jeri,Costco,ZHW Item,$421.62 ,$479.11 
7/31/2004,SouthEast,Chin,ExcelIsVeryFun.com,VGO Item,"$5,937.06 ","$8,730.97 "
7/24/2004,SouthEast,Chin,Costco,LFI Item,"$3,410.24 ","$7,578.32 "
7/23/2004,SouthEast,Jeri,Nature Company,FOI Item,"$1,152.17 ","$3,113.97 "
7/22/2004,SouthEast,Luke,Peet's Coffee,QNN Item,"$1,926.54 ","$3,265.32 "
7/19/2004,SouthEast,Troung,Nature Company,DSK Item,"$5,542.54 ","$9,556.11 "
7/19/2004,SouthEast,Jon,Google,NOS Item,"$1,333.31 ","$2,962.90 "
7/11/2004,SouthEast,Steven,Amazon.com,FJF Item,"$4,710.73 ","$7,984.28 "
7/10/2004,SouthEast,Luke,Amazon.com,SYS Item,"$3,181.60 ","$7,070.22 "
7/8/2004,SouthEast,Troung,Solar and Wind Inc.,DCR Item,"$3,110.48 ","$4,147.30 "
7/8/2004,SouthEast,Jon,Nature Company,UKS Item,"$2,226.67 ","$2,381.46 "
7/8/2004,SouthEast,Jeri,Nature Company,RWW Item,"$1,829.65 ","$2,079.15 "
7/3/2004,SouthEast,Jon,The Economist,RAB Item,"$1,265.75 ","$2,812.78 "
7/2/2004,SouthEast,Troung,Google,UOZ Item,$899.60 ,"$1,551.03 "
7/1/2004,SouthEast,Jon,Costco,GRX Item,"$3,960.83 ","$7,201.51 "
6/23/2004,SouthEast,Jon,Google,PQT Item,"$1,707.81 ","$4,615.71 "
6/22/2004,SouthEast,Rhonda,Office Depot,CJE Item,"$1,007.75 ","$2,239.44 "
6/21/2004,SouthEast,Jon,Sherman Williams,QAL Item,"$8,555.85 ","$9,150.64 "
6/21/2004,SouthEast,Jon,Yahoo,UYS Item,"$4,843.50 ","$8,209.33 "
6/21/2004,SouthEast,Jeri,Office Depot,BHL Item,$285.08 ,$662.97 
6/17/2004,SouthEast,Chin,Whole Foods,HES Item,"$5,838.15 ","$7,784.20 "
6/13/2006,West,Chin,Nature Company,OZR Item,"$2,187.71 ","$3,771.92 "
6/10/2006,West,Luke,Whole Foods,EPZ Item,$209.30 ,$360.87 
6/8/2006,West,Jeri,Yahoo,VVA Item,"$4,949.53 ","$8,389.04 "
6/7/2006,West,Rhonda,Solar and Wind Inc.,KBF Item,"$6,353.36 ","$9,343.18 "
6/7/2006,West,Jon,Nature Company,CAY Item,"$3,084.57 ","$5,228.09 "
5/30/2006,West,Chin,Whole Foods,JLK Item,"$5,224.19 ","$5,587.37 "
5/30/2006,West,Luke,Costco,JUE Item,"$1,117.50 ","$1,894.07 "
5/27/2006,West,Luke,Solar and Wind Inc.,RHV Item,"$2,289.25 ","$4,162.28 "
5/25/2006,West,Jeri,Office Depot,RTF Item,"$1,259.07 ","$2,928.08 "
5/22/2006,West,Jon,Nature Company,QAI Item,"$4,441.38 ","$6,531.44 "
5/22/2006,West,Jeri,Amazon.com,EIO Item,$776.85 ,"$1,726.33 "
5/21/2006,West,Rhonda,The Economist,IZB Item,"$1,658.33 ","$3,685.18 "
5/19/2006,West,Jeri,Nature Company,GVD Item,"$1,854.61 ","$4,313.04 "
5/19/2006,West,Sheliadawn,Solar and Wind Inc.,TVT Item,"$1,530.54 ","$3,401.21 "
5/19/2006,West,Jon,Solar and Wind Inc.,GFI Item,"$1,798.30 ","$3,100.52 "
5/13/2006,West,Chin,Office Depot,RUK Item,$927.62 ,"$2,507.09 "
5/12/2006,West,Troung,Whole Foods,MEO Item,"$4,596.96 ","$8,358.10 "
5/8/2006,West,Troung,Office Depot,OXV Item,"$6,255.50 ","$8,340.66 "
5/7/2006,West,Rhonda,Sherman Williams,HSS Item,"$2,018.04 ","$2,158.33 "
5/4/2006,West,Jeri,ExcelIsVeryFun.com,ZAW Item,"$5,376.26 ","$9,112.31 "
5/3/2006,West,Sheliadawn,Yahoo,YRA Item,"$3,843.07 ","$6,513.67 "
4/29/2006,West,Troung,McLendon's Hardware,GUA Item,$195.22 ,$433.82 
4/16/2006,West,Sheliadawn,Google,XFN Item,"$3,494.59 ","$7,765.76 "
4/16/2006,West,Troung,ExcelIsVeryFun.com,XBY Item,"$2,350.46 ","$4,052.52 "
4/15/2006,West,Sheliadawn,Amazon.com,WLS Item,"$3,894.41 ","$8,654.25 "
4/12/2006,West,Jon,McLendon's Hardware,CCA Item,$751.76 ,"$1,670.57 "
4/7/2006,West,Chin,Solar and Wind Inc.,VPY Item,$712.93 ,"$1,296.23 "
4/6/2006,West,Jon,Yahoo,SHA Item,"$1,934.53 ","$2,198.33 "
4/5/2006,West,Sheliadawn,Peet's Coffee,EWX Item,"$5,043.59 ","$9,170.17 "
4/5/2006,West,Luke,Nature Company,ZGL Item,"$3,135.61 ","$8,474.62 "
4/4/2006,West,Chin,Solar and Wind Inc.,QCL Item,"$5,554.45 ","$6,311.88 "
3/29/2006,West,Luke,Nature Company,ZEE Item,"$1,746.54 ","$3,011.28 "
3/24/2006,West,Steven,Office Depot,ULU Item,"$4,901.43 ","$8,450.74 "
3/22/2006,West,Jon,Yahoo,TPZ Item,"$2,230.57 ","$2,534.74 "
3/14/2006,West,Jeri,Sherman Williams,BEU Item,"$1,804.02 ","$1,929.43 "
3/12/2006,West,Steven,Solar and Wind Inc.,FJH Item,"$3,499.59 ","$6,033.77 "
3/10/2006,West,Jeri,Peet's Coffee,WGT Item,"$4,264.10 ","$9,916.51 "
3/8/2006,West,Rhonda,Amazon.com,PEN Item,"$1,701.14 ","$3,780.32 "
3/6/2006,West,Troung,Sherman Williams,CZU Item,"$4,512.39 ","$5,127.72 "
3/5/2006,West,Sheliadawn,Nature Company,OPC Item,"$4,802.71 ","$8,280.54 "
3/3/2006,West,Rhonda,Solar and Wind Inc.,XTA Item,"$5,971.79 ","$7,962.38 "
3/3/2006,West,Troung,ExcelIsVeryFun.com,KPO Item,$426.48 ,$991.81 
